Sequence,label
5 22 5 5 11 9 11 9 26 26 11 9 26 3 3 4 25 5 18 6 16 26 26 21 25 5 18 16 6 26 26 21 3 3 4 23 23 23 21 21 21,1
5 5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21 20,1
22 5 5,1
5 5 22,1
22 5 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 21 20,1
5 22 5 5 11 9 11 9 11 9 26 26 26 3 4 3 3 3 4 23 23 23 21 21 21 20,1
5 5 5 22 11 9 11 9 26 26 26 9 11 23 23 23 21 21 20 21 20,1
5 5 5 22 13 13 11 9 11 9 13 11 9 26 26 26,1
5 22 5,1
5 5 5 22 25 11 9 11 9 11 9 26 26 26 18 5 16 6 26 21 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 5 22,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 27,1
5 5 22 5 11 9 9 11 9 26 26 26 11 23 23 23 21 21 21 20,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
22 5 5 5 11 9 11 9 26 26 11 9 5 18 25 26 16 6 26 21 3 23 23 23 21 21 21,1
22 5 5 5 11 9 11 9 26 26 26 11 9 4 3 3 25 18 5 16 6 26 26 21 25 5 18 6 16 26 26 21 23 23 23 21 21 21,1
22 5 5,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 4 3 2 25 5 18 6 16 26 26 21 25 18 5 16 6 26 26 21 3 3 4 2 23 23 23 21 21 21,1
22 5 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 3 3 4 3 3 4 3 3 4 23 23 23 21 21 28 26 21,1
5 5 5 22 11 9 11 9 11 9 26 26 25 26 18 5 6 16 26 21 23 23 23 21 21 21,1
22 5 5 5 26 11 9 11 9 26 26 11 9 4 3 4 3 4 3 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 21 21 21,1
22 5 5 5 11 9 11 9 11 9 26 26 25 18 5 16 6 26 26 23 23 23 23 21 21 21 21,1
22 5 5,1
5 5 22,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5,1
26 26 22 5 11 9 5 11 9 5 11 9 18 25 26 16 6 5 2 26 21 23 23 23 21 21 21,1
5 22 5 5 11 9 26 11 9 11 9 26 26 4 3 4 2 23 23 23 21 21 21 20,1
5 22,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 2 23 23 23 21 21 21 20,1
22 5 5 5 26 27 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 23 23 23 21 21 21,1
5 22 5,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 4 4 3 23 23 23 21 21 28 26 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 3 3 4 3 3 4 23 23 23 21 20 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 28 26 21,1
5 22,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 21 21 21 20,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 23 21 21 21 20 20,1
22 5 5 5 26 26 11 9 11 9 11 9 25 18 5 26 16 6 26 21 2 2 4 3 4 2 23 23 23 21 21 21,1
22 5 5,1
5 5 5 22 11 9 11 9 11 9 26 26 26 25 18 5 24 16 6 26 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 26 26 11 9 26 23 23 23 21 21 20 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 4 3 4 23 23 23 21 20 21 21,1
22 5 5,1
22 5 5 5 26 26 11 9 11 9 11 9 26 27 23 23 23 21 21 21,1
5 5 5 22 11 9 25 11 9 11 9 26 26 26 18 16 6 5 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 25 18 26 17 25 18 5 6 16 26 26 21,1
22 5 5 5 26 26 11 9 11 9 26 11 9 3 4 3 3 3 4 3 3 4 4 3 3 2 23 23 23 21 21 28 26 21,1
22 5 5,1
5 5 22 5 9 11 9 26 26 11 11 9 26 4 3 4 23 23 23 21 21 28 26 21,1
22 5,1
5 5 5 22 25 11 9 11 9 11 9 26 26 26 18 5 6 16 26 21 23 23 23 23 21 20 21 21,1
5 5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 25 18 5 6 16 26 26 23 23 23 23 21 21 21 21,1
5 22 5,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 22,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 5 22,1
5 22,1
22 5,1
5 5 5 22 13 13 13 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 3 4 3 3 3 4 23 23 23 21 21 21 20,1
22 5,1
5 22 5,1
22 5,1
5 22,1
5 22 13 5 11 9 13 11 9 13 5 11 9 26 26 26,1
5 22 5 5 11 9 11 9 26 11 9 26 26 4 3 3 25 18 5 6 16 26 26 21 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 25 18 5 16 6 26 26 23 23 23 23 21 21 21 21,1
22 5,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22 5,1
22 5 5,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5,1
22 5,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 23 21 21 20 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 22 5 11 9 11 9 11 9 26 26 27 26 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 26 26 26 11 9 2 3 4 3 25 18 5 6 16 26 26 21 25 18 5 6 16 26 26 21 3 3 4 23 23 23 21 21 21,1
22 5,1
5 22,1
5 22 5,1
5 5 5 22 11 9 26 26 11 9 11 9 26 23 23 23 21 21 20 21,1
22 5,1
22 5 5 5 11 9 11 9 11 9 26 26 26 3 3 4 3 3 4 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 25 26 26 26 18 16 6 5 26 21 23 23 23 23 21 21 21 20,1
22 5 5 5 11 9 26 26 26 11 9 11 9 23 23 23 21 20 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 4 3 4 23 23 23 21 21 28 26 21,1
22 5 5,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
22 5 5 5 11 9 11 9 11 9 26 26 26 3 3 4 3 3 4 23 23 23 21 21 20 21,1
5 5 5 22 9 26 11 11 9 11 9 26 26 23 23 23 21 21 21 20,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 4 3 3 4 3 3 23 23 23 21 21 28 26 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 22,1
22 5 5 5 26 11 9 11 9 11 9 26 25 18 5 26 6 16 26 21 2 2 4 3 4 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 22,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 3 4 25 5 18 6 16 26 26 21 25 5 18 16 6 26 26 21 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 26 26 11 9 26 23 23 23 21 20 21 21,1
5 5 22 5 9 26 11 11 9 11 9 26 26 23 23 23 21 21 21 20,1
22 5,1
22 5 5,1
22 5,1
5 22 5 5 11 9 11 9 11 9 26 26 26 27 23 23 23 21 21 21,1
22 5 5 5 11 9 26 25 11 9 11 9 26 26 18 5 26 16 6 21 23 23 23 23 21 21 21 20,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
22 5 5 5 11 9 26 26 26 11 9 11 9 4 3 3 4 3 3 3 4 3 23 23 23 21 21 28 26 21,1
5 5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 27 26,1
5 22 5,1
22 5 5 5 26 11 9 26 26 11 9 11 9 3 4 3 3 3 4 3 4 3 23 23 23 21 20 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5,1
22 5,1
5 22,1
5 5 22,1
5 22 5 5 11 9 26 26 26 11 9 11 9 3 4 3 25 18 5 16 6 26 26 21 25 18 5 16 6 26 26 21 3 4 23 23 23 21 21 21,1
22 5 5 5 26 11 9 11 9 11 9 26 2 25 18 5 26 16 6 2 26 21 4 3 4 23 23 23 21 21 21,1
5 22 5 5 13 11 9 13 11 9 13 11 9 26 26 26 23 23 23 21 21 21,1
5 22,1
5 5 22 5 9 11 9 26 11 11 9 26 27 26 23 23 23 21 21 21,1
5 22 5 5 13 11 9 13 11 9 13 11 9 26 26 26 23 23 23 21 21 21,1
5 5 5 22 11 9 26 11 9 11 9 26 26 23 23 23 21 20 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 3 4 3 23 23 23 21 21 20 21,1
22 5 5 5 11 9 11 9 11 9 26 2 26 25 18 5 26 6 26 16 21 2 4 4 3 2 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5,1
22 5 5 5 11 9 26 26 11 9 11 9 26 2 3 4 3 25 18 5 16 6 26 26 21 25 18 5 16 6 26 26 21 3 4 3 23 23 23 21 21 21,1
22 5,1
22 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 23 23 23 21 21 20 21,1
22 5 5 5 26 11 9 11 9 11 9 26 25 18 5 26 6 16 2 26 21 2 4 4 3 23 23 23 21 21 21,1
22 5 5 5 11 9 11 9 26 26 26 11 9 4 4 3 2 2 23 23 23 21 21 28 26 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 5 22 5 25 11 9 11 9 11 9 26 26 26 5 18 6 16 26 21 2 23 23 23 21 21 21,1
5 11 9 5 11 9 5 11 9 26 26 22 25 18 16 6 5 26 26 21 23 23 23 21 21 21,1
5 22 5,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
22 5 5,1
22 5 5 5 26 26 11 9 11 9 11 9 2 25 18 5 26 6 16 26 21 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 23 23 23 21 20 21 21,1
5 5 22,1
5 22 5,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 22 5 11 9 11 9 11 9 26 26 27 26 2 23 23 23 21 21 21,1
5 22,1
5 5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 4 4 3 2 23 23 23 21 21 21 20,1
5 5 22,1
22 5 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 3 4 3 23 23 23 21 21 28 26 21,1
22 5,1
5 5 5 22 18 25 11 9 11 9 11 9 26 26 5 26 6 16 26 21 3 2 23 23 23 21 21 21,1
22 5 5 5 11 9 26 11 9 11 9 26 25 18 5 26 16 6 26 21 2 4 3 4 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 26 26 11 9 26 3 3 4 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 27 26 23 23 23 21 21 21,1
5 22 5,1
22 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22,1
22 5,1
22 5 5,1
5 5 5 22 11 9 11 9 11 9 26 26 26 4 3 4 2 23 23 23 21 21 21 20,1
5 5 22 5 11 9 11 9 26 11 9 26 25 5 18 26 6 16 26 21 4 3 4 23 23 23 21 21 21,1
5 5 5 22 11 11 9 9 11 9 27 26 26 26 4 3 4 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5 5,1
5 5 22,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 22,1
5 5 22 5 11 9 11 9 11 9 26 26 26 4 4 4 3 4 2 23 23 23 21 21 21 20,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 28 26 21,1
5 22,1
22 5 5 5 26 11 9 11 9 26 26 11 9 3 3 4 3 4 3 3 3 4 23 23 23 21 21 21 20,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 5 22 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21 20,1
22 5 5 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 26 26 11 9 27 26,1
5 5 5 22 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5 5 11 9 11 9 11 9 26 26 25 18 5 6 16 26 26 23 23 23 23 21 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 27 26 23 23 23 21 21 21,1
5 22,1
5 22 5 5 11 9 11 9 11 9 26 26 25 18 5 6 16 26 26 23 23 23 23 21 21 21 21,1
5 5 5 22 11 9 26 11 9 11 9 26 26 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 22,1
22 5 5 5 11 9 26 26 26 11 9 11 9 4 4 3 23 23 23 21 21 21 20,1
5 22 5 5 11 9 11 9 11 9 26 26 26 4 3 4 2 23 23 23 21 21 28 26 21,1
5 5 5 22 11 9 11 9 26 11 9 27 26 26 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 9 26 26 11 26 23 23 23 21 20 21 21,1
5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 22 5,1
22 5 5,1
22 5,1
5 5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 22,1
22 5 5,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 22 5 11 9 11 9 26 26 26 11 9 3 3 4 25 18 5 6 16 26 26 21 5 18 25 16 6 26 26 21 3 3 4 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 22 5 11 9 11 9 11 9 26 26 25 26 18 5 6 16 26 21 3 23 23 23 21 21 21,1
22 5,1
5 5 22,1
5 5 22,1
5 22 5 5 11 9 11 9 11 9 26 26 27 26 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 23 21 21 21 20,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 2 23 23 23 21 21 28 26 21,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22 5 5 13 11 9 13 11 9 13 11 9 26 26 26 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 27 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 22 5 5 13 11 9 13 11 9 13 11 9 26 26 26,1
5 5 22 5 11 9 26 26 11 9 11 9 26 3 3 4 25 18 5 6 16 26 26 21 25 5 18 6 16 26 26 21 3 3 4 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 2 26 17 23 23 23 21 21 21,1
5 22 5,1
5 5 5 22 11 9 11 9 11 9 26 26 25 26 18 5 6 16 26 21 23 23 23 21 21 21,1
25 5 11 9 3 5 11 9 5 11 9 22 26 26 18 6 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 16 3 3 3 3 3 3 3 3 3 3 3 26 26 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 25 3 3 3 3 3 3 3 18 18 25 6 5 3 3 3 3 3 3 3 16 3 3 3 3 3 3 3 3 3 3 3 6 5 3 3 3 3 3 3 3 3 3 3 3 26 26 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 25 16 3 3 5 18 3 16 5 3 3 3 18 25 6 26 6 5 6 5 6 5 5 26 26 26 16 6 6 26 26 21 21 26 21 23 23 23 23 23 23 23 23 23 23 21 21 21 21 21 21 21 21 21 21,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 5 22 25 11 9 11 9 11 9 26 26 26 18 5 6 16 26 21 23 23 23 23 21 21 21 20,1
5 5 5 22 11 9 26 11 9 11 9 26 26 25 18 5 16 6 26 26 21 23 23 23 23 21 20 21 21,1
22 5 5,1
22 5 5,1
22 5 5 5 26 26 26 13 11 9 13 11 9 13 11 9 4 3 4 3 4 3 4 23 23 23 21 21 21,1
5 22 5 5 11 9 26 11 9 26 26 11 9 3 4 3 18 25 5 6 16 26 26 21 25 5 18 16 6 26 26 21 23 23 23 21 21 21,1
5 5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 27 26 23 23 23 21 21 21,1
22 5 5 5 26 26 11 9 11 9 11 9 26 27 2 23 23 23 21 21 21,1
5 5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 23 21 20 21 21,1
22 5,1
5 5 22 5 11 9 11 9 11 9 26 26 26 4 4 3 2 23 23 23 21 21 21 20,1
5 5 22,1
5 22 5 5 11 9 11 9 26 26 26 11 9 2 4 3 25 5 18 6 16 26 26 21 25 5 18 6 16 26 26 21 4 23 23 23 21 21 21,1
22 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 28 26 21,1
5 5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 2 2 23 23 23 21 21 28 26 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 22,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
22 5 5 5 26 26 11 9 11 9 11 9 26 3 3 4 3 3 4 3 4 3 23 23 23 21 21 20 21,1
22 5 5 5 11 9 11 9 11 9 26 26 26 27,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 4 3 25 5 18 6 16 26 26 21 18 25 5 16 6 26 26 21 3 4 3 23 23 23 21 21 21,1
22 5 5 5 11 9 26 26 26 11 9 11 9 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 27 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5 5 5 26 26 11 9 11 9 11 9 25 18 5 26 6 16 26 21 2 4 3 4 23 23 23 21 21 21,1
5 5 22 5 13 11 9 13 11 9 13 11 9 26 26 26 3 23 23 23 21 21 21,1
5 22,1
5 22 5 5 26 11 9 11 9 11 9 26 26 23 23 23 21 21 20 21,1
5 22,1
22 5,1
22 5 5 5 11 9 11 9 11 9 26 26 26 2 4 3 4 2 2 23 23 23 21 21 21 20,1
5 22,1
5 22,1
5 22 5 5 11 9 11 9 11 9 26 26 25 18 5 6 16 26 26 21 2 23 23 23 21 21 21,1
22 5 5,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 4 3 4 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5,1
5 5 5 22 11 9 11 9 11 9 5 18 25 27 26 26 26 16 6 26 21 23 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 26 26 27 26,1
5 5 5 22 11 9 11 9 26 26 11 9 26 25 18 5 16 6 26 26 21 23 23 23 21 21 21 20,1
5 5 22 5 11 9 11 9 26 26 26 11 9 4 3 25 18 5 16 6 26 26 21 25 5 18 6 16 26 26 21 4 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 27 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 27,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 4 3 25 18 5 16 6 26 26 21 25 18 5 6 16 26 26 21 3 4 3 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5,1
5 22 5 5 11 9 11 9 11 9 27 26 26 26 2 23 23 23 21 21 21,1
5 5 22 5 13 13 11 9 13 11 9 11 9 26 26 26 23 23 23 21 21 21,1
5 5 22,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 4 4 3 23 23 23 21 20 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 22,1
5 5 5 22 13 11 9 13 11 9 13 11 9 26 26 26 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 23 23 23 21 21 21 20,1
5 22 5 5 11 9 11 9 26 26 11 9 26 4 3 4 2 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 5 22 11 9 26 11 9 11 9 26 26 27,1
22 5 5 5 26 26 26 13 11 9 13 11 9 13 11 9 2 3 23 23 23 21 21 21 20,1
5 22,1
22 5 5,1
5 5 5 22 11 9 11 9 11 9 26 26 25 5 18 26 27 6 16 26 21 4 3 4 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 4 3 3 3 3 4 4 3 3 23 23 23 21 21 28 26 21,1
22 5,1
5 5 5 22 11 9 26 26 11 9 11 9 26 3 3 4 23 23 23 21 21 20 21,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 27,1
5 5 5 22 11 9 9 26 11 9 11 26 25 26 18 5 16 6 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 22 5 5 13 13 11 9 11 9 26 26 26 13 11 9 3 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 9 11 9 11 23 23 23 21 21 28 26 21,1
5 5 5 22 11 9 11 9 11 9 26 26 25 5 18 26 16 6 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 23 23 23 21 21 28 26 21,1
22 5 5,1
5 5 22 5 11 9 11 9 11 9 26 26 26 27,1
5 5 5 22 11 9 11 9 11 9 25 26 26 26 5 18 16 6 26 21 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 4 4 3 2 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5 5 5 11 9 26 26 11 9 26 11 9 3 4 3 25 5 18 16 6 26 26 21 2 25 5 18 6 16 26 26 21 3 4 3 23 23 23 21 21 21,1
5 22 5,1
22 5,1
22 5 5 5 26 26 11 9 11 9 26 11 9 3 4 3 4 3 3 3 3 4 23 23 23 21 21 20 20 21,1
5 5 5 22 13 13 13 11 9 11 9 11 9 26 26 26,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 4 3 3 4 3 23 23 23 21 21 28 26 21,1
5 5 22 5 11 9 26 11 9 11 9 26 26 27 3 4 3 3 4 3 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 21 21 21,1
5 5 22,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 23 20 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 26 11 9 26 27 26 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 22,1
5 22 5,1
22 5,1
5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 22 5 5 11 9 26 11 9 11 9 26 26 2 23 23 23 21 21 20 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 3 4 3 3 4 3 23 23 23 21 21 20 21,1
5 5 22 5 11 9 11 9 11 9 26 26 27 26 2 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 27 25 18 5 6 16 26 26 23 23 23 23 21 21 21 21,1
